"genes","KL_Temp6_SexF_Rep1","KL_Temp6_SexF_Rep2","KL_Temp6_SexF_Rep3","KL_Temp19_SexF_Rep1","KL_Temp19_SexF_Rep2","KL_Temp19_SexF_Rep3","KL_Temp6_SexM_Rep1","KL_Temp6_SexM_Rep2","KL_Temp6_SexM_Rep3","KL_Temp19_SexM_Rep1","KL_Temp19_SexM_Rep2","KL_Temp19_SexM_Rep3","KL_Temp6_SexF_meanlogcpm","KL_Temp19_SexF_meanlogcpm","KL_Temp6_SexM_meanlogcpm","KL_Temp19_SexM_meanlogcpm"
"maker-scaffold331-size168527-snap-gene-1.19",6.2089599751884,6.08265548719578,6.16475779591499,6.24096350505773,6.00432075905275,6.43324965030817,6.05512227406394,6.1257767559802,6.07048014822653,5.84435536193712,5.87966783929252,5.8528468646167,6.15212441943306,6.22617797147288,6.08379305942356,5.85895668861545
"maker-scaffold331-size168527-snap-gene-1.20",0.183247443561403,0.86445589330662,0.958936415001903,-0.414100912575175,1.02567209364317,-2.01796874043794,1.93024564240139,1.62606798986153,1.99981288124301,1.05519824501263,1.43676589816101,0.990865689822758,0.668879917289976,-0.468799186456648,1.85204217116864,1.16094327766547
"maker-scaffold3314-size8395-snap-gene-0.3",4.44554925609759,4.24126083583377,4.33117226936156,3.94970940532463,4.30477324655725,3.89513504437884,4.25654568300648,4.08761878741028,4.05268540120447,4.21526180429552,4.09753685035152,4.17213488691067,4.33932745376431,4.04987256542024,4.13228329054041,4.16164451385257
"maker-scaffold3317-size12897-snap-gene-0.4",4.43753571041247,5.43902562079965,4.84780823701495,4.63090611094298,5.94318158673779,3.77714818169801,6.4330570503852,6.10871533963765,6.14564389427614,5.87165521016553,6.32129400432119,5.96437416257632,4.90812318940902,4.78374529312626,6.229138761433,6.05244112568768
"maker-scaffold332-size63888-augustus-gene-0.29",1.74553948314493,2.08881620653899,2.17430679472468,2.67511189480774,3.17347719344013,2.21744636861501,4.57345259323457,4.81592280513936,4.43388881464531,4.70733161426437,4.54720726330621,4.57746438806836,2.00288749480287,2.68867848562096,4.60775473767308,4.61066775521298
"maker-scaffold332-size63888-augustus-gene-0.31",5.3605534601859,5.42274975178893,5.53989024573185,5.31054993926305,5.44567499894508,5.42474331879739,5.522215842269,5.65928855928843,5.53556228307327,5.46220095569333,5.48894728730034,5.434878920339,5.44106448590223,5.39365608566851,5.57235556154357,5.46200905444422
"maker-scaffold3320-size21963-augustus-gene-0.2",3.69470549814207,3.97451712017431,3.71325866088622,3.84146790117481,4.42548141825051,3.61517762777327,4.63879419427239,4.61550728975892,4.52395314219887,4.69996601281103,4.74447702303364,4.95233436742158,3.79416042640087,3.96070898239953,4.59275154207673,4.79892580108875
"maker-scaffold3321-size7507-snap-gene-0.6",5.88653602087614,5.85559552040886,6.05373553794804,5.93894983785348,5.85831604593283,6.11040124736623,3.5968101104615,3.44436854317973,3.11472126938891,3.24208046861217,3.73757088863639,3.22329013660297,5.93195569307768,5.96922237705085,3.38529997434338,3.40098049795051
"maker-scaffold3322-size21820-augustus-gene-0.6",2.46615908163082,2.83885599266924,2.35712242565131,0.284540373123529,2.76916715897056,0.501064975094924,2.66189560348428,2.36151155558722,2.78267173771274,1.55716321766185,2.10497484401407,2.18919046614181,2.55404583331712,1.184924169063,2.60202629892808,1.95044284260591
"maker-scaffold3323-size5861-augustus-gene-0.4",6.09481256494682,6.09995554650658,5.87147589491003,6.55495315803926,6.52434192175159,6.36975665086877,7.1223481458481,6.88138082018255,7.19317724842237,7.50127602453321,7.11680257700482,7.40207231674575,6.02208133545448,6.4830172435532,7.06563540481767,7.34005030609459
"maker-scaffold3329-size30930-snap-gene-0.14",4.32475635415938,4.46756688571851,4.5278586760392,3.24059440843128,4.07739267731328,3.95822406752786,3.42508746050247,3.43344718358531,3.45004862910168,2.99966905414665,3.28768860340707,3.2437926402897,4.44006063863903,3.75873705109081,3.43619442439649,3.17705009928114
"maker-scaffold333-size46299-snap-gene-0.9",-0.792797368654565,-0.272555455318873,0.101318726304111,0.0146820408641572,0.735315520665651,-0.721661694234954,2.56177894544888,2.25388548125768,2.56312656176449,1.50739806196249,2.21918268903422,1.7473783491798,-0.321344699223109,0.00944528909828472,2.45959699615702,1.82465303339217
"maker-scaffold3331-size15923-snap-gene-0.3",0.239639200832629,1.024877384232,0.186611850463039,-0.27158387620753,1.90258039995525,0.366739428838761,1.85327710993929,1.3752534343304,1.28999146219058,0.355895524401392,1.19766069217181,1.3723310245463,0.483709478509224,0.665911984195493,1.50617400215342,0.975295747039833
"maker-scaffold3336-size13257-augustus-gene-0.3",6.47550812592199,6.4962909985664,6.59836895636689,6.25917963339562,6.23340908829132,6.44728481588683,6.13742285204498,6.17660171939509,6.03316126501175,5.74496755006528,6.03718425644596,5.84615792262164,6.52338936028509,6.31329117919126,6.11572861215061,5.8761032430443
"maker-scaffold334-size40663-snap-gene-0.4",4.51763763952101,4.10101144149416,4.13590657559989,3.62164091814402,4.05672207084824,3.61940384521602,3.54180944235322,2.70812168808819,2.18584511964208,2.37972659893911,1.97010878330492,2.05640655644383,4.25151855220502,3.76592227806943,2.8119254166945,2.13541397956262
"maker-scaffold3349-size14763-augustus-gene-0.3",0.823002616989748,1.024877384232,1.16913563096451,1.53920515084929,2.34834712103836,0.572556479812383,2.48367615003889,0.923206849616808,2.03443396172056,1.38413441161295,0.864849990323378,0.990865689822758,1.00567187739542,1.48670291723335,1.81377232045875,1.07995003058636
"maker-scaffold335-size222527-augustus-gene-1.15",5.08595142578288,5.0041126040017,4.90450680984077,5.7082767763874,5.00836451361844,5.44512463218983,3.49552403583949,3.85777551137136,3.95967338923618,3.80921936696762,3.70853310265766,3.89592146486899,4.99819027987512,5.38725530739856,3.77099097881568,3.80455797816476
"maker-scaffold335-size222527-augustus-gene-2.10",6.62169621217628,6.48128079211327,6.67631585860488,6.98585555854754,6.68173265128372,7.22304176376132,4.84453751474739,4.7426079262025,4.97532212450769,4.47679765247847,4.48387733191324,4.3622800850619,6.59309762096481,6.96354332453086,4.85415585515253,4.4409850231512
"maker-scaffold335-size222527-snap-gene-1.18",7.50788621699761,8.09958906800991,7.83894203241523,6.9718930995875,7.6269761301269,6.4242191112483,8.88298392196407,8.58930524184528,8.76949104820144,8.05143935872031,8.08504160372269,7.99353113758523,7.81547243914092,7.00769611365423,8.74726007067026,8.04333736667608
"maker-scaffold335-size222527-snap-gene-1.20",6.09926409433066,5.9558253576388,5.99386124486761,6.03179604628652,5.62038974744635,6.18143857672711,4.28613011165892,3.89008822144068,4.29800944207821,3.47567408616843,3.80008025922332,3.81602347012457,6.01631689894569,5.94454145682,4.15807592505927,3.69725927183877
"maker-scaffold3351-size6851-snap-gene-0.1",8.77435636235758,8.77405268023401,8.59522225335854,9.09172812403408,8.50974657255856,8.70193705927074,9.3444868363445,9.36697699630758,9.68850061686022,8.90773401830504,8.67831362737703,8.87567796647699,8.71454376531671,8.76780391862113,9.4666548165041,8.82057520405302
"maker-scaffold3352-size17390-augustus-gene-0.2",5.62020574552872,5.82965786539519,6.00613431674713,4.55163374279584,5.11218314164482,4.72148468687834,5.47436952309379,5.36814005314828,5.47488487642209,4.1491902301395,4.49147382552633,4.5612192932643,5.81866597589034,4.795100523773,5.43913148422139,4.40062778297671
"maker-scaffold3353-size6924-augustus-gene-0.2",1.15165704496301,1.73100409175137,1.3024944904052,1.19090761477867,2.39100595816399,1.41872076629638,2.48367615003889,2.06866759636069,2.43076670621188,3.24208046861217,2.65766985666598,2.91353446644145,1.39505187570653,1.66687811307968,2.32770348420382,2.93776159723987
"maker-scaffold3354-size17947-snap-gene-0.3",5.76692179468797,5.83753735626125,5.57787987430182,5.48132517686756,5.1302820770321,5.67008819402417,3.98997945813473,3.83305699114379,3.76725089786121,2.84798509605729,3.49839995995264,3.14370132974163,5.72744634175035,5.42723181597461,3.86342911571324,3.16336212858385
"maker-scaffold3365-size8179-snap-gene-0.3",7.55193147034154,7.54995078807318,7.5071431293427,8.00612740192682,7.50708715403832,7.71098388744417,6.99313117849348,7.11120254588986,7.07792662872305,7.33975095386154,7.38801695379605,7.1906344505589,7.53634179591914,7.74139948113644,7.06075345103546,7.3061341194055
"maker-scaffold3369-size6929-snap-gene-0.3",3.60453589490968,4.26774582892338,4.0264126024556,2.0451386893219,3.8274532474133,2.23407791740163,4.26929908117768,4.31289520506327,3.89520442667368,3.29192309823972,4.0520274095266,3.36104150418152,3.96623144209622,2.70222328471228,4.15913290430488,3.56833067064928
"maker-scaffold337-size57769-augustus-gene-0.17",-0.23652573321785,0.328973115212803,0.186611850463039,-0.0614801877709296,-0.803001851034735,-2.51451579587743,1.29482988253846,2.73505546863504,0.0293735376828361,-2.00728724365835,0.228270091948332,0.0261354245049332,0.093019744152664,-1.12633261156103,1.35308629628545,-0.584293909068363
"maker-scaffold337-size57769-snap-gene-0.21",6.38881342089846,6.24660435303212,6.1817372339525,6.53690616879211,6.0863398073014,6.54716246851175,6.06307865200483,6.11812407762389,6.0993829239009,6.31660353027062,6.21231430769285,6.20882636209295,6.27238500262769,6.39013614820175,6.09352855117654,6.24591473335214
"maker-scaffold337-size57769-snap-gene-0.24",4.67672531417271,5.23417005095021,4.94280817563933,5.51038942259733,6.36265911062089,5.37624451876187,5.98211424755896,5.84382586607747,5.60918419427783,6.57597320683848,7.09203289333761,6.78824421761278,4.95123451358742,5.74976435066003,5.81170810263809,6.81875010592962
"maker-scaffold3371-size12877-augustus-gene-0.4",5.87841907368545,6.28888387244863,6.1989469083684,4.58948149600356,5.44133225998904,4.5962876365533,7.26474953531896,6.87129975104749,7.14150786810747,6.7660711964039,6.66483407254098,6.60029438558628,6.12208328483416,4.87570046418197,7.09251905149131,6.67706655151039
"maker-scaffold3371-size12877-snap-gene-0.5",4.61854984950623,4.44839927348919,4.5800216386926,4.48626043359433,3.89464279073883,4.64891829267441,2.94230067285073,3.14965210702126,2.72024339502236,2.3137002807431,2.2373683045403,2.80734351216981,4.548990253896,4.34327383900252,2.93739872496478,2.4528040324844
"maker-scaffold3372-size25175-snap-gene-0.1",5.2134430054023,4.89884755251592,4.9055554642159,4.84812679869148,4.50392723297984,5.02446835257074,3.9189143682897,3.50300147106533,3.60396581637912,3.51398036848617,3.52824998409385,3.645444457211,5.0059486740447,4.79217412808068,3.67529388524471,3.56255826993034
"maker-scaffold3375-size5735-augustus-gene-0.4",4.23282386681436,4.26482694835362,3.97738720920101,4.836369824223,4.43279174998301,4.64374079131159,4.85303448666135,4.73595646689686,4.76464289001238,4.94862824159406,4.73170499980969,4.88213748265962,4.158346008123,4.6376341218392,4.78454461452353,4.85415690802112
"maker-scaffold3376-size11259-snap-gene-0.2",5.38991953580786,5.52509682362429,5.4820164742334,4.19243512070994,4.60056764813346,4.7468173773324,4.15254078927779,4.32476446408471,4.0011058642805,3.0468821035006,3.74712170773412,3.65312917988167,5.46567761122185,4.5132733820586,4.15947037254767,3.48237766370546
"maker-scaffold3378-size14281-augustus-gene-0.7",5.65992234220089,5.40628816823414,5.67885063030912,5.84167651183502,5.33141699645424,5.78976151307426,4.22852037376145,4.13220306861124,4.25216890526375,4.44630840233778,4.68277689809243,4.41068392086003,5.58168704691472,5.65428500712117,4.20429744921215,4.51325640709675
"maker-scaffold3378-size14281-augustus-gene-0.8",4.99605374983863,5.49427577003954,5.30259276152687,5.10488236156989,5.61525845573,4.69669952820167,6.63049143282017,6.51962828061046,6.61419065422846,6.9308692975605,6.50185588076455,6.76360827328018,5.26430742713501,5.13894678183386,6.58810345588636,6.73211115053508
"maker-scaffold3379-size9321-snap-gene-0.4",4.77777726525126,5.2969525875793,5.10678931664738,4.21883676515613,4.96162147349036,4.89623588355761,5.22226046909034,5.10630903607358,5.01052876446258,4.94395921482642,4.6235144293533,4.72147504595404,5.06050638982598,4.69223137406804,5.11303275654216,4.76298289671125
"maker-scaffold338-size62820-augustus-gene-0.12",4.98165930774153,5.01977978306841,5.03289711173489,4.69740877222877,4.99163175358781,4.75931884302566,7.96110725941199,7.99386481779218,8.0748947503755,8.21716856652481,8.14963122354909,8.1731244482533,5.01144540084828,4.81611978961408,8.00995560919322,8.17997474610907
"maker-scaffold338-size62820-augustus-gene-0.14",1.25558804177659,2.22119318849356,1.79424576762959,0.708062639773053,1.92763465526302,0.673560413860705,4.15254078927779,4.0910976924061,3.63813479830788,4.05129144127619,4.86195002194482,4.84739087822992,1.75700899929991,1.10308590296559,3.96059109333059,4.58687744715031
"maker-scaffold338-size62820-snap-gene-0.16",5.95585168377297,6.0281842199541,5.85582804663798,6.2532968639525,6.1360024413455,6.1703194469466,7.60582897527811,7.34698228257314,7.73081796016224,8.00138470978369,7.44046924395034,7.70763405438713,5.94662131678835,6.18653958408153,7.56120973933783,7.71649600270705
"maker-scaffold3381-size19439-snap-gene-0.5",1.29159875351631,1.97911870671784,2.07340736190958,2.51388331655437,2.73172319576895,1.2215462058235,0.707693813538123,1.48510357945708,1.91564512773372,1.45585475921586,1.0816654553485,0.810202334895803,1.78137494071457,2.15571757271561,1.36948084024297,1.11590751648672
"maker-scaffold339-size100693-snap-gene-0.9",3.69133966852283,2.76227609007889,2.66021396528284,5.70755987136513,4.82384023527501,4.75067553302798,7.0391576940298,7.14003876361217,7.22225005162613,7.94953078974221,7.61796012813452,7.98632473225771,3.03794324129485,5.09402521322271,7.13381550308937,7.85127188337815
"maker-scaffold3392-size13043-snap-gene-0.0",5.56885662230174,5.31892989799314,5.2531960571591,6.24195406310841,5.835330969402,5.75656997208077,5.80950266757266,6.07397500033416,5.94567697949696,6.14211705939123,5.92033665010101,6.22438486795672,5.38032752581799,5.94461833486372,5.94305154913459,6.09561285914965
"maker-scaffold34-size182646-augustus-gene-0.35",5.45239549835958,5.39164495071618,5.27770090360327,5.49717551983092,5.33454266931906,5.46580890227217,7.59531632346163,7.64646083970963,7.85848183363815,8.22183697665574,7.88274070993604,8.17212193521469,5.37391378422634,5.43250903047405,7.70008633226981,8.09223320726882
"maker-scaffold34-size182646-augustus-gene-0.37",5.97293237491697,5.67883541815498,5.60653597498852,6.876251923632,6.11388830098011,6.12236229908634,5.85815178220076,6.05539583342593,5.8971206522118,6.09094442099515,5.86731321868798,5.98354930723051,5.75276792268683,6.37083417456615,5.93688942261283,5.98060231563788
"maker-scaffold34-size182646-augustus-gene-0.38",5.95830419861262,5.76553934792458,5.91221837487406,5.91741110623405,5.44350526350735,6.09871863769484,6.9773488626589,7.06064069355955,7.20208767530353,7.25401767305939,7.14356686021908,7.34093784393973,5.87868730713709,5.81987833581208,7.08002574384066,7.2461741257394
"maker-scaffold34-size182646-augustus-gene-0.41",7.68205340264393,7.43520431746791,7.2809823851219,7.95765949847111,7.16761936970125,7.50798926371132,7.4350065282234,7.4585874414052,7.55070067147013,7.61603028314354,7.38954236021458,7.50332721004215,7.46608003507791,7.54442271062789,7.48143154703291,7.50296661780009
"maker-scaffold34-size182646-augustus-gene-1.25",7.07036236563341,7.0568319144142,7.09447893135031,6.87273891264915,6.72286670090417,6.96899595348611,5.87632780650237,5.96348495654115,5.75730440070186,5.63146321341121,5.73036905702507,5.76159770140107,7.07389107046597,6.85486718901314,5.86570572124846,5.70780999061245
"maker-scaffold34-size182646-augustus-gene-1.29",6.64993049221789,6.5163715462289,6.68030395361862,6.77176119623679,6.52707672561422,6.75591356918038,6.0812737662721,5.95013715169725,6.07533766748517,5.98811051581687,5.93573177280391,5.89234204526213,6.61553533068847,6.68491716367713,6.03558286181817,5.9387281112943
"maker-scaffold34-size182646-snap-gene-0.50",6.29102552037274,6.08679340495229,6.1153083447402,6.57827781716598,6.20423072879427,6.55848701842063,5.91539161252868,6.10527870970717,6.09049854398231,6.27197383447138,6.13742627282715,6.34018584013668,6.16437575668841,6.44699852146029,6.03705628873939,6.2498619824784
"maker-scaffold34-size182646-snap-gene-0.56",6.3399419764318,5.96529595870194,6.15155933842288,6.40072949847387,5.74131116576872,6.58033099420078,3.91079774913933,3.67513125230357,3.79106845009111,3.50132428369604,3.47176474573602,4.01997484449137,6.15226575785221,6.24079055281446,3.79233248384467,3.66435462464115
"maker-scaffold34-size182646-snap-gene-0.58",5.83561111749651,6.14430590911924,6.12163941897223,5.99936016632965,5.95795114972975,5.52219525763421,6.48637198529922,6.6283773049733,6.43088313008416,6.36688748180039,6.32979401587407,6.41271374615586,6.03385214852933,5.8265021912312,6.51521080678556,6.36979841461011
"maker-scaffold34-size182646-snap-gene-1.32",9.45109310638061,9.13236064227301,9.18870988142191,9.568575955656,8.95136364205571,9.65617345441282,1.32771742926397,-0.27040190351718,0.709977873567915,0.355895524401392,0.998807037130549,-0.232438083387239,9.25738787669184,9.39203768404151,0.58909779977157,0.374088159381567
